ADM4_EN,ADM4_UA,ADM4_RU,ADM4_PCODE,ADM3_EN,ADM3_UA,ADM3_RU,ADM3_PCODE,ADM2_EN,ADM2_UA,ADM2_RU,ADM2_PCODE,ADM1_EN,ADM1_UA,ADM1_RU,ADM1_PCODE,ADM0_EN,ADM0_UA,ADM0_RU,ADM0_PCODE,AREA_SQKM,ADM4_RP_LAT,ADM4_RP_LON,ADM0_CAPITAL,ADM1_CAPITAL,ADM2_CAPITAL,AMD3_CAPITAL,CODETOPO,ADM4_TYPE_EN,ADM4_TYPE_UA,SOV_ID,KOATUU,Minrehion,
Buzovytsia,Бузовиця,Бузовица,UA7304003005,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,3.59084884,48.498277,26.928578,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322081201,UA73040030050056667,
Burdiuh,Бурдюг,Бурдюг,UA7304003006,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,1.77924072,48.479693,26.891846,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322081601,UA73040030060097673,
Vartykivtsi,Вартиківці,Вартиковцы,UA7304003007,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,1.95355622,48.436553,26.790813,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322082001,UA73040030070078962,
Vovchynets,Вовчинець,Волчинец,UA7304003008,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2.20682939,48.456216,26.916051,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322082401,UA73040030080028189,
Voronovytsia,Вороновиця,Вороновица,UA7304003009,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,1.03396411,48.549609,26.668877,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322082801,UA73040030090053667,
Hrushivtsi,Грушівці,Грушевцы,UA7304003010,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2.49278884,48.550999,26.819783,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322083201,UA73040030100043703,
Dnistrivka,Дністрівка,Днестровка,UA7304003011,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2.2455998,48.536765,26.922330,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322083601,UA73040030110061648,
Ivanivtsi,Іванівці,Ивановцы,UA7304003012,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,4.44957506,48.485789,27.035463,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322084401,UA73040030120053513,
Komariv,Комарів,Комаров,UA7304003013,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2.99144651,48.560586,26.989181,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322085201,UA73040030130086466,
Konovka,Коновка,Коновка,UA7304003014,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,1.37098043,48.504477,26.720723,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322085401,UA73040030140092340,
Lenkivtsi,Ленківці,Ленковцы,UA7304003015,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,3.88762448,48.506803,26.753216,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322086001,UA73040030150026799,
Lukachivka,Лукачівка,Лукачевка,UA7304003016,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,1.69662249,48.380916,26.946290,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322086201,UA73040030160079388,
Maiorka,Майорка,Майорка,UA7304003017,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,0.14615703,48.530173,27.016357,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322085202,UA73040030170025048,
Makarivka,Макарівка,Макаровка,UA7304003018,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,0.35146752,48.573668,26.746427,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322086003,UA73040030180030029,
Moshanets,Мошанець,Мошанец,UA7304003019,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2.62059364,48.473702,26.694230,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322086401,UA73040030190099706,
Nahoriany,Нагоряни,Нагоряны,UA7304003020,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,0.85806703,48.542219,26.798842,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322083202,UA73040030200097936,
Nelypivtsi,Нелипівці,Нелиповцы,UA7304003021,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2.60047342,48.420920,26.919265,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322086801,UA73040030210089955,
Novoselytsia,Новоселиця,Новоселица,UA7304003022,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,4.85986372,48.440654,26.988902,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322087201,UA73040030220077721,
Perkivtsi,Перківці,Перковцы,UA7304003023,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2.65499271,48.447670,26.649599,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322088001,UA73040030230097445,
Putryne,Путрине,Путрино,UA7304003024,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,0.78537487,48.416612,26.691599,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322088002,UA73040030240010696,
Rososhany,Росошани,Росошаны,UA7304003025,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,2.75500107,48.397085,27.003207,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322088801,UA73040030250090891,
Slobidka,Слобідка,Слободка,UA7304003026,Kelmenetska,Кельменецька,Кельменецкая,UA7304003,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,1.45868413,48.417619,26.735764,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7322055100,7322082002,UA73040030260011282,
Klishkivtsi,Клішківці,Клишковцы,UA7304005001,Klishkovetska,Клішковецька,Клишковецкая,UA7304005,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,12.09526955,48.426222,26.257717,,,,Y,42100000,Urban-type settlement,Селища міського типу (СМТ),7325083600,7325083601,UA73040050010040433,
Blyshchad,Блищадь,Блыщадь,UA7304005002,Klishkovetska,Клішковецька,Клишковецкая,UA7304005,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,0.33491081,48.498449,26.134935,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7325083600,7325088002,UA73040050020024685,
Hryniachka,Гринячка,Гринячка,UA7304005003,Klishkovetska,Клішковецька,Клишковецкая,UA7304005,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,0.61536078,48.522357,26.163479,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7325083600,7325088003,UA73040050030064899,
Zelena Lypa,Зелена Липа,Зеленая Липа,UA7304005004,Klishkovetska,Клішковецька,Клишковецкая,UA7304005,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,1.23590093,48.542239,26.138412,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7325083600,7325086402,UA73040050040065003,
Korneshty,Корнешти,Корнешты,UA7304005005,Klishkovetska,Клішковецька,Клишковецкая,UA7304005,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,0.29783974,48.501458,26.184481,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7325083600,7325088005,UA73040050050072285,
Malyntsi,Малинці,Малинцы,UA7304005006,Klishkovetska,Клішковецька,Клишковецкая,UA7304005,Dnistrovskyi,Дністровський,Днестровский,UA7304,Chernivetska,Чернівецька,Черновицкая,UA73,Ukraine,Україна,Украина,UA,4.46954903,48.428094,26.220806,,,,,42100000,Urban-type settlement,Селища міського типу (СМТ),7325083600,7325085201,UA73040050060043500,
